fecha,Original,Tendencia_ciclo
2011-07,4.356535660799809,4.386269536322894
2011-08,4.355304146228792,4.389384620182701
2011-09,4.382646901768468,4.393732561190524
2011-10,4.425706995769349,4.3984234111636535
2011-11,4.453514657845873,4.402310798831203
2011-12,4.438812978658592,4.406233698428884
2012-01,4.411266083136174,4.410678164181553
2012-02,4.418211889833428,4.41431116546319
2012-03,4.454746617328188,4.4165205495053605
2012-04,4.363780650754496,4.417916890457694
2012-05,4.409513127815885,4.4190550443215155
2012-06,4.404591392425053,4.420371059671897
2012-07,4.38950379850677,4.422175089937489
2012-08,4.40388470190436,4.424802438904268
2012-09,4.415836766320879,4.427332474080282
2012-10,4.450728219941121,4.429423348322877
2012-11,4.491513232983142,4.432152042247041
2012-12,4.484445986484099,4.434165911442407
2013-01,4.420067009795491,4.434810737915982
2013-02,4.416270820768686,4.436341771368483
2013-03,4.449888424195399,4.4382671935735525
2013-04,4.3960270544422135,4.439729171944879
2013-05,4.432225961221759,4.442576676062207
2013-06,4.428040593988417,4.446305596074051
2013-07,4.429369164144689,4.449686540389897
2013-08,4.430471665482123,4.453210322585701
2013-09,4.4547548445897505,4.456225256665212
2013-10,4.483392785015623,4.458440832336887
2013-11,4.508354843784957,4.460973461743405
2013-12,4.508652276331581,4.463770430253554
2014-01,4.45908828729943,4.466550615197974
2014-02,4.466347082295946,4.4688791107686
2014-03,4.4900374046781035,4.470306727128575
2014-04,4.420231886266699,4.471680455352839
2014-05,4.454777205573438,4.473335320989262
2014-06,4.446886187790797,4.4758812469035165
2014-07,4.461630989708014,4.479996986490185
2014-08,4.456373680122306,4.484620042943855
2014-09,4.478878802389904,4.489194458241436
2014-10,4.527712215651097,4.494189553909232
2014-11,4.5432918198188075,4.499191004218067
2014-12,4.556256448838833,4.50356869965185
2015-01,4.4807294231813755,4.508049253099477
2015-02,4.500203164345784,4.513338536675334
2015-03,4.531088945000166,4.519070594613774
2015-04,4.4830378755707905,4.525403509539431
2015-05,4.522805263634996,4.53171438252613
2015-06,4.527576080897257,4.537263941229846
2015-07,4.541581692577903,4.542307009157199
2015-08,4.529869187861808,4.545643560134655
2015-09,4.540946871700954,4.546976318580491
2015-10,4.571261230526382,4.548094159048366
2015-11,4.589302474087912,4.54968788310082
2015-12,4.5836744804554845,4.552868364365768
2016-01,4.5489766572497,4.557663785731037
2016-02,4.560207474268607,4.561284099428773
2016-03,4.568119826257012,4.5636522287169345
2016-04,4.534033415240576,4.566343505025929
2016-05,4.5579469574236,4.569364480078112
2016-06,4.5608538707256745,4.572824359957269
2016-07,4.553255961705573,4.576581567242304
2016-08,4.552198146770293,4.580293492390851
2016-09,4.586209887173648,4.584181175431516
2016-10,4.617660249384554,4.587369229503546
2016-11,4.643445397969058,4.589384290385228
2016-12,4.642364552776059,4.5911122414991254
2017-01,4.571633207123528,4.592720819305415
2017-02,4.574246945702175,4.593886139426398
2017-03,4.613578410187949,4.595766640516547
2017-04,4.55211717188581,4.598720991064466
2017-05,4.595641168164123,4.601060595878408
2017-06,4.604152010223023,4.602783594843693
